gid,role,role_score,cluster_id,priority_score,evidence,is_seed,depth,truncated,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,hold_median_days,seed_reach,n_seed_payers,betweenness,sync_max_payers,in_cycle,inflow_outside_sample
100000000941942100,peripheral,1.0,8,0.2873,"Признаков роли нет: связи 1 вх./0 исх., оборот 130 тыс. ₸",False,1,False,1,0,130000.0,0.0,1,0,0.0,,10,1,0.0,1,False,False
100000000942301100,peripheral,1.0,3,0.2713,"Признаков роли нет: связи 1 вх./0 исх., оборот 58 тыс. ₸",False,3,False,1,0,57580.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000000943371100,peripheral,1.0,32,0.2375,"Признаков роли нет: связи 1 вх./0 исх., оборот 16 тыс. ₸",False,2,False,1,0,15500.0,0.0,1,0,0.0,,10,0,0.0,1,False,False
100000000945428100,peripheral,1.0,1,0.2794,"Признаков роли нет: связи 1 вх./0 исх., оборот 90 тыс. ₸",False,1,False,1,0,89629.0,0.0,1,0,0.0,,7,1,0.0,1,False,False
100000000954884100,peripheral,1.0,33,0.2577,"Признаков роли нет: связи 1 вх./0 исх., оборот 34 тыс. ₸",False,3,False,1,0,34000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000000955444100,peripheral,1.0,36,0.2266,"Признаков роли нет: связи 1 вх./0 исх., оборот 7 тыс. ₸",False,2,False,1,0,6910.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000000955529100,peripheral,1.0,8,0.4624,"Признаков роли нет: связи 1 вх./1 исх., оборот 64 тыс. ₸",False,3,False,1,1,27000.0,63500.0,1,1,2.3519,7.0,7,0,3e-06,1,False,True
100000000957746100,peripheral,1.0,18,0.2248,Граница выборки (4-е колено): исходящие не видны; получено 5 тыс. ₸ от 1 плательщика,False,4,True,1,0,5300.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000000961900100,peripheral,1.0,1,0.3267,"Признаков роли нет: связи 2 вх./0 исх., оборот 36 тыс. ₸",False,1,False,2,0,36000.0,0.0,3,0,0.0,,7,1,0.0,1,False,False
100000000967918100,peripheral,1.0,10,0.2457,"Признаков роли нет: связи 1 вх./0 исх., оборот 21 тыс. ₸",False,2,False,1,0,21200.0,0.0,3,0,0.0,,7,0,0.0,1,False,False
100000000968253100,peripheral,1.0,5,0.2366,"Признаков роли нет: связи 1 вх./0 исх., оборот 15 тыс. ₸",False,1,False,1,0,15000.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000000971908100,peripheral,1.0,9,0.2793,"Признаков роли нет: связи 1 вх./0 исх., оборот 89 тыс. ₸",False,2,False,1,0,89000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000000976943100,transit,1.0,1,0.6647,"Признаки транзита: пришло 70 тыс. ₸, ушло 120% за ~0 дн.; связи 1→1; блокировка отсекает 154 тыс. ₸",False,3,False,1,1,70000.0,84000.0,1,3,1.2,0.0,8,0,2.2e-05,1,False,False
100000000978041100,peripheral,1.0,5,0.2627,"Признаков роли нет: связи 1 вх./0 исх., оборот 44 тыс. ₸",False,1,False,1,0,44445.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000000979567100,peripheral,1.0,5,0.2304,"Признаков роли нет: связи 1 вх./0 исх., оборот 10 тыс. ₸",False,2,False,1,0,10000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000000979923100,peripheral,1.0,15,0.2816,"Признаков роли нет: связи 1 вх./0 исх., оборот 98 тыс. ₸",False,1,False,1,0,97900.0,0.0,1,0,0.0,,8,1,0.0,1,False,False
100000000981693100,peripheral,1.0,10,0.2391,Граница выборки (4-е колено): исходящие не видны; получено 16 тыс. ₸ от 1 плательщика,False,4,True,1,0,16500.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000000993112100,peripheral,1.0,9,0.2889,"Признаков роли нет: связи 1 вх./0 исх., оборот 141 тыс. ₸",False,2,False,1,0,141000.0,0.0,1,0,0.0,,8,0,0.0,1,False,False
100000000998559100,peripheral,1.0,8,0.2826,"Признаков роли нет: связи 1 вх./0 исх., оборот 100 тыс. ₸",False,1,False,1,0,100000.0,0.0,1,0,0.0,,10,1,0.0,1,False,False
100000001009583100,terminal,1.0,7,0.4323,"Деньги оседают: получено 394 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,3,False,1,0,393740.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000001046057100,peripheral,1.0,31,0.2782,"Признаков роли нет: связи 1 вх./0 исх., оборот 83 тыс. ₸",False,3,False,1,0,83420.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000001046626100,peripheral,1.0,7,0.29,"Признаков роли нет: связи 1 вх./0 исх., оборот 150 тыс. ₸",False,3,False,1,0,150000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000001049200100,peripheral,1.0,2,0.5687,"Признаков роли нет: связи 2 вх./4 исх., оборот 77 тыс. ₸; в ядре-кольце из 85; блокировка отсекает 118 тыс. ₸",False,1,False,2,4,76624.0,36000.0,2,5,0.4698,6.5,7,1,0.00116,1,True,False
100000001052789100,peripheral,1.0,23,0.2752,"Признаков роли нет: связи 1 вх./0 исх., оборот 71 тыс. ₸",False,3,False,1,0,70975.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000001052945100,peripheral,1.0,12,0.5815,"Признаков роли нет: связи 1 вх./3 исх., оборот 1,6 млн ₸; блокировка отсекает 1,7 млн ₸",False,3,False,1,3,56520.0,1595700.0,1,6,28.2325,17.0,7,0,5.8e-05,1,False,True
100000001053894100,peripheral,1.0,7,0.3205,"Граница выборки (4-е колено): исходящие не видны; получено 2,0 млн ₸ от 1 плательщика",False,4,True,1,0,2000000.0,0.0,7,0,0.0,,7,0,0.0,1,False,False
100000001056414100,terminal,1.0,13,0.4248,"Деньги оседают: получено 250 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,3,False,1,0,250000.0,0.0,1,0,0.0,,2,0,0.0,1,False,False
100000001063678100,transit,1.0,24,0.6664,Признаки транзита: ушло 90 тыс. ₸ при видимом входе 35 тыс. ₸ за ~2 дн. — приток вне выборки; блокировка отсекает 125 тыс. ₸,False,3,False,1,2,35000.0,90000.0,1,2,2.5714,2.0,7,0,4e-05,1,False,True
100000001065234100,peripheral,1.0,2,0.3058,Граница выборки (4-е колено): исходящие не видны; получено 360 тыс. ₸ от 1 плательщика,False,4,True,1,0,360000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000001065481100,peripheral,1.0,19,0.2385,Граница выборки (4-е колено): исходящие не видны; получено 16 тыс. ₸ от 1 плательщика,False,4,True,1,0,16000.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000001066017100,peripheral,1.0,10,0.5831,"Признаков роли нет: связи 2 вх./4 исх., оборот 136 тыс. ₸; блокировка отсекает 219 тыс. ₸",False,3,False,2,4,136123.0,82500.0,3,4,0.6061,13.0,7,0,7.7e-05,1,False,False
100000001072022100,terminal,1.0,8,0.5244,"Деньги оседают: получено 1,7 млн ₸ от 3 плательщиков, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,1,False,3,0,1684000.0,0.0,6,0,0.0,,10,1,0.0,2,False,False
100000001073568100,peripheral,1.0,12,0.5539,"Признаков роли нет: связи 1 вх./2 исх., оборот 707 тыс. ₸; блокировка отсекает 927 тыс. ₸",False,3,False,1,2,707465.0,219503.0,4,3,0.3103,0.0,7,0,1.9e-05,1,False,False
100000001074553100,peripheral,1.0,11,0.3212,"Признаков роли нет: связи 2 вх./0 исх., оборот 29 тыс. ₸",False,1,False,2,0,28971.0,0.0,2,0,0.0,,2,2,0.0,1,False,False
100000001083990100,peripheral,1.0,16,0.2664,"Признаков роли нет: связи 1 вх./0 исх., оборот 50 тыс. ₸",False,2,False,1,0,49900.0,0.0,2,0,0.0,,8,0,0.0,1,False,False
100000001089055100,peripheral,1.0,18,0.2343,Граница выборки (4-е колено): исходящие не видны; получено 13 тыс. ₸ от 1 плательщика,False,4,True,1,0,13000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000001102676100,transit,1.0,1,0.6467,"Признаки транзита: пришло 50 тыс. ₸, ушло 100% за ~0 дн.; связи 1→1; блокировка отсекает 100 тыс. ₸",False,2,False,1,1,50000.0,50000.0,1,1,1.0,0.0,8,0,2.4e-05,1,False,False
100000001103905100,peripheral,1.0,5,0.2414,"Признаков роли нет: связи 1 вх./0 исх., оборот 18 тыс. ₸",False,1,False,1,0,18000.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000001110358100,peripheral,1.0,3,0.3245,"Признаков роли нет: связи 2 вх./0 исх., оборот 32 тыс. ₸",False,3,False,2,0,32000.0,0.0,2,0,0.0,,7,0,0.0,2,False,False
100000001111763100,peripheral,1.0,5,0.2397,"Признаков роли нет: связи 1 вх./0 исх., оборот 17 тыс. ₸",False,1,False,1,0,17144.0,0.0,1,0,0.0,,1,1,0.0,1,False,False
100000001114385100,peripheral,1.0,19,0.254,"Признаков роли нет: связи 1 вх./0 исх., оборот 30 тыс. ₸",False,2,False,1,0,29500.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000001126374100,peripheral,1.0,10,0.6001,"Признаков роли нет: связи 4 вх./2 исх., оборот 182 тыс. ₸; блокировка отсекает 212 тыс. ₸",False,1,False,4,2,182500.0,29200.0,7,4,0.16,6.0,7,1,3.9e-05,1,False,False
100000001130176100,peripheral,1.0,9,0.2497,"Признаков роли нет: связи 1 вх./0 исх., оборот 25 тыс. ₸",False,3,False,1,0,25000.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000001130553100,peripheral,1.0,18,0.2414,Граница выборки (4-е колено): исходящие не видны; получено 18 тыс. ₸ от 1 плательщика,False,4,True,1,0,18000.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000001131403100,peripheral,1.0,12,0.3194,"Граница выборки (4-е колено): исходящие не видны; получено 1,6 млн ₸ от 1 плательщика",False,4,True,1,0,1570000.0,0.0,3,0,0.0,,7,0,0.0,1,False,False
100000001138283100,peripheral,1.0,3,0.475,"Признаков роли нет: связи 1 вх./2 исх., оборот 82 тыс. ₸; в ядре-кольце из 85; блокировка отсекает 132 тыс. ₸",False,3,False,1,2,81805.0,50000.0,1,2,0.6112,0.0,7,0,1.9e-05,1,True,False
100000001138376100,peripheral,1.0,2,0.2374,"Признаков роли нет: связи 1 вх./0 исх., оборот 15 тыс. ₸",False,2,False,1,0,15300.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000001140785100,terminal,0.7,4,0.4746,"Деньги оседают: получено 215 тыс. ₸ от 2 плательщиков, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,3,False,2,0,215000.0,0.0,2,0,0.0,,8,0,0.0,2,False,False
100000001141268100,peripheral,1.0,4,0.6131,"Признаков роли нет: связи 2 вх./1 исх., оборот 480 тыс. ₸; блокировка отсекает 490 тыс. ₸",False,3,False,2,1,480000.0,10000.0,2,1,0.0208,1.0,9,0,2.2e-05,2,False,False
100000001145749100,peripheral,1.0,8,0.2304,"Признаков роли нет: связи 1 вх./0 исх., оборот 10 тыс. ₸",False,3,False,1,0,10000.0,0.0,1,0,0.0,,10,0,0.0,1,False,False
100000001149815100,peripheral,1.0,6,0.2331,"Признаков роли нет: связи 1 вх./0 исх., оборот 12 тыс. ₸",False,3,False,1,0,12000.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000001155773100,peripheral,1.0,6,0.2459,"Признаков роли нет: связи 1 вх./0 исх., оборот 22 тыс. ₸",False,3,False,1,0,21500.0,0.0,1,0,0.0,,1,0,0.0,1,False,False
100000001160401100,peripheral,1.0,1,0.265,"Признаков роли нет: связи 1 вх./0 исх., оборот 47 тыс. ₸",False,3,False,1,0,47190.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000001162560100,transit,0.96,12,0.7453,"Признаки транзита: ушло 2,9 млн ₸ при видимом входе 331 тыс. ₸ за ~2,5 дн. — приток вне выборки; блокировка отсекает 3,3 млн ₸",False,1,False,1,12,331300.0,2904398.0,2,14,8.7667,2.5,1,1,3e-06,1,False,True
100000001164648100,peripheral,1.0,13,0.3024,"Признаков роли нет: связи 2 вх./0 исх., оборот 14 тыс. ₸",False,1,False,2,0,13660.0,0.0,2,0,0.0,,7,1,0.0,1,False,False
100000001166289100,peripheral,1.0,5,0.5516,"Признаков роли нет: связи 2 вх./1 исх., оборот 721 тыс. ₸; блокировка отсекает 746 тыс. ₸",False,2,False,2,1,721039.0,25000.0,10,1,0.0347,9.0,1,0,0.0,1,True,False
100000001169666100,peripheral,1.0,14,0.518,"Признаков роли нет: связи 1 вх./1 исх., оборот 220 тыс. ₸; блокировка отсекает 244 тыс. ₸",False,3,False,1,1,220000.0,24000.0,2,1,0.1091,10.0,9,0,2.2e-05,1,False,False
100000001184915100,terminal,0.54,2,0.3983,"Деньги оседают: получено 201 тыс. ₸ от 1 плательщика, исходящих ≥5 тыс. ₸ нет (узел раскрыт обходом)",False,2,False,1,0,201000.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000001194266100,peripheral,1.0,8,0.2672,"Признаков роли нет: связи 1 вх./0 исх., оборот 50 тыс. ₸",False,1,False,1,0,50000.0,0.0,1,0,0.0,,10,1,0.0,1,False,False
100000001202637100,peripheral,1.0,14,0.2304,Граница выборки (4-е колено): исходящие не видны; получено 10 тыс. ₸ от 1 плательщика,False,4,True,1,0,10000.0,0.0,1,0,0.0,,9,0,0.0,1,False,False
100000001202787100,peripheral,1.0,11,0.3035,Граница выборки (4-е колено): исходящие не видны; получено 15 тыс. ₸ от 2 плательщиков,False,4,True,2,0,14850.0,0.0,2,0,0.0,,7,0,0.0,1,False,False
100000001220124100,peripheral,1.0,1,0.2608,Граница выборки (4-е колено): исходящие не видны; получено 40 тыс. ₸ от 1 плательщика,False,4,True,1,0,40000.0,0.0,1,0,0.0,,7,0,0.0,1,False,False
100000001222245100,peripheral,1.0,7,0.3078,Граница выборки (4-е колено): исходящие не видны; получено 420 тыс. ₸ от 1 плательщика,False,4,True,1,0,420000.0,0.0,5,0,0.0,,7,0,0.0,1,False,False
100000001222263100,peripheral,1.0,7,0.5576,"Признаков роли нет: связи 1 вх./1 исх., оборот 746 тыс. ₸; блокировка отсекает 1,2 млн ₸",False,3,False,1,1,745570.0,420000.0,1,5,0.5633,0.0,7,0,1.9e-05,1,False,False
100000001223977100,peripheral,1.0,8,0.4263,"Признаков роли нет: связи 1 вх./1 исх., оборот 18 тыс. ₸",False,3,False,1,1,5000.0,18000.0,1,1,3.6,19.0,10,0,2.4e-05,1,False,True
